5.0000000000000001e-03	-3.1231816802606195e+03
5.1000000000000004e-03	-4.6619014438600998e+03
5.2000000000000006e-03	-6.2847641753849421e+03
5.3000000000000009e-03	-7.8152399255226192e+03
5.4000000000000012e-03	-9.4462884686130546e+03
5.5000000000000014e-03	-1.1087205865415850e+04
5.6000000000000017e-03	-1.2694736715834444e+04
5.7000000000000019e-03	-1.3782379502923101e+04
5.8000000000000022e-03	-1.3335167552621398e+04
5.9000000000000025e-03	-2.9825790722419792e+03
6.0000000000000027e-03	6.8111411954195391e+03
6.1000000000000030e-03	1.5254653844102233e+04
6.2000000000000033e-03	1.3901812427691664e+04
6.3000000000000035e-03	1.2228746861747841e+04
6.4000000000000038e-03	1.0620613139885048e+04
6.5000000000000040e-03	9.1061795354037549e+03
6.6000000000000043e-03	7.7450910564811265e+03
6.7000000000000046e-03	6.2522135734526391e+03
6.8000000000000048e-03	4.9919770453040092e+03
6.9000000000000051e-03	4.0110599414941330e+03
